ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
27.0,CHOCÓ,27800,UNGUÍA,27800001.0,BALBOA (UNGUÍA - CHOCÓ),2020,6,15360.0,6198.0,79.4,sábado,06/27/2020 07:45:00 PM,21.56
27.0,CHOCÓ,27800,UNGUÍA,27800005.0,TITUMATE (UNGUÍA - CHOCÓ),2020,6,11312.0,3830.0,69.34,lunes,06/08/2020 07:30:00 PM,4.34
27.0,CHOCÓ,27800,UNGUÍA,27800000.0,UNGUÍA (UNGUÍA - CHOCÓ),2020,6,278054.0,96750.0,844.8,lunes,06/08/2020 08:15:00 PM,5.21
94.0,GUAINÍA,94343,BARRANCOMINAS,94343000.0,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,6,37614.0,13589.0,160.62,viernes,06/12/2020 03:00:00 PM,8.05
94.0,GUAINÍA,94001,INÍRIDA,94001000.0,INÍRIDA (INÍRIDA - GUAINÍA),2020,6,1358799.0,468211.0,2608.32,miércoles,06/10/2020 02:45:00 PM,6.3
95.0,GUAVIARE,95200,MIRAFLORES,95200000.0,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,6,74017.0,25832.0,190.08,lunes,06/29/2020 07:45:00 PM,16.12
44.0,LA GUAJIRA,44847,URIBIA,44847012.0,NAZARETH (URIBIA - LA GUAJIRA),2020,6,26493.0,12006.0,212.88,martes,06/16/2020 07:30:00 PM,10.04
47.0,MAGDALENA,47189,CIÉNAGA,47189018.0,PALMOR (CIÉNAGA - MAGDALENA),2020,6,67761.0,29907.0,129.22,jueves,06/18/2020 08:45:00 PM,24.0
50.0,META,50325,MAPIRIPÁN,50325000.0,MAPIRIPÁN (MAPIRIPÁN - META),2020,6,129916.0,54282.0,271.04,martes,06/09/2020 06:45:00 PM,18.57
52.0,NARIÑO,52250,EL CHARCO,52250007.0,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,6,16652.0,3626.0,88.0,lunes,06/22/2020 06:00:00 PM,5.36
52.0,NARIÑO,52390,LA TOLA,52390013.0,AMÁRALES (LA TOLA - NARIÑO),2020,6,9999.0,2415.0,62.59,lunes,06/01/2020 06:45:00 PM,15.17
52.0,NARIÑO,52390,LA TOLA,52390003.0,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,6,6257.0,2773.0,32.0,lunes,06/15/2020 12:30:00 AM,23.5
52.0,NARIÑO,52390,LA TOLA,52390009.0,MULATOS (LA TOLA - NARIÑO),2020,6,4015.0,2119.0,35.78,miércoles,06/03/2020 06:45:00 PM,7.04
52.0,NARIÑO,52490,OLAYA HERRERA,52490913.0,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,6,4797.0,962.0,23.66,miércoles,06/10/2020 05:00:00 PM,7.15
52.0,NARIÑO,52490,OLAYA HERRERA,52490008.0,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,6,6153.0,1986.0,42.82,miércoles,06/03/2020 07:00:00 PM,6.3
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055.0,BOCAS DE CURAY (TUMACO - NARIÑO),2020,6,8730.0,1646.0,52.8,domingo,06/28/2020 12:00:00 AM,7.39
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835012.0,CHAJAL (TUMACO - NARIÑO),2020,6,3043.0,893.0,130.59,lunes,06/01/2020 07:00:00 PM,6.14
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016.0,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,6,18059.0,10339.0,84.0,martes,06/02/2020 12:45:00 AM,7.09
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212.0,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,6,4504.0,1674.0,18.46,sábado,06/06/2020 07:00:00 PM,5.21
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217.0,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,6,29442.0,23809.0,150.4,jueves,06/25/2020 06:45:00 PM,7.05
52.0,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014.0,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2020,6,2920.0,4791.0,22.69,martes,06/02/2020 06:45:00 PM,7.06
52.0,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017.0,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,6,5143.0,2770.0,36.92,lunes,06/08/2020 07:30:00 PM,8.54
86.0,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009.0,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,6,2615.0,1329.0,25.6,sábado,06/06/2020 08:45:00 PM,10.17
86.0,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000.0,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,6,838501.0,286225.0,1757.18,miércoles,06/10/2020 11:00:00 PM,5.58
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028.0,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,6,32761.0,11240.0,258.37,viernes,06/19/2020 07:30:00 PM,7.09
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032.0,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,6,5273.0,1835.0,29.47,lunes,06/15/2020 07:30:00 PM,5.07
97.0,VAUPÉS,97161,CARURÚ,97161000.0,CARURÚ (CARURÚ - VAUPÉS),2020,6,19281.0,5925.0,73.92,martes,06/16/2020 07:15:00 PM,24.0
97.0,VAUPÉS,97001,MITÚ,97001000.0,MITÚ (MITÚ - VAUPÉS),2020,6,1162170.0,352911.0,2567.84,miércoles,06/10/2020 11:30:00 PM,7.18
97.0,VAUPÉS,97666,TARAIRA,97666000.0,TARAIRA (TARAIRA - VAUPÉS),2020,6,26263.0,8362.0,114.66,viernes,06/05/2020 06:45:00 PM,12.07
99.0,VICHADA,99773,CUMARIBO,99773000.0,CUMARIBO (CUMARIBO - VICHADA),2020,6,227599.0,100665.0,519.2,viernes,06/05/2020 03:45:00 PM,24.0
99.0,VICHADA,99524,LA PRIMAVERA,99524000.0,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,6,307214.0,152062.0,634.87,miércoles,06/03/2020 07:30:00 PM,9.4
99.0,VICHADA,99001,PUERTO CARREÑO,99001002.0,CASUARITO (PUERTO CARREÑO - VICHADA),2020,6,22685.0,13339.0,110.7,jueves,06/25/2020 08:00:00 PM,20.23
99.0,VICHADA,99001,PUERTO CARREÑO,99001000.0,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,6,2093680.0,684594.0,4004.0,jueves,06/04/2020 02:30:00 PM,23.29
91.0,AMAZONAS,91001,LETICIA,91001000.0,LETICIA (LETICIA - AMAZONAS),2020,5,3146244.0,1005565.0,5829.55,lunes,05/11/2020 06:30:00 PM,8.52
91.0,AMAZONAS,91540,PUERTO NARIÑO,91540000.0,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,5,87291.0,29943.0,197.3,lunes,05/11/2020 06:45:00 PM,24.0
91.0,AMAZONAS,91798,TARAPACÁ (ANM),91798000.0,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,5,21590.0,8699.0,83.14,viernes,05/01/2020 06:45:00 PM,10.15
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002.0,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,5,6290.0,846.0,55.23,lunes,05/04/2020 06:00:00 PM,6.27
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000.0,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,5,89878.0,32959.0,304.13,lunes,05/18/2020 01:15:00 PM,11.34
88.0,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000.0,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,5,989193.0,332232.0,1583.36,martes,05/26/2020 10:00:00 PM,24.0
88.0,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000.0,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,5,12120172.0,3487078.0,20091.52,martes,05/26/2020 11:30:00 PM,24.0
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007.0,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,5,12198.0,6757.0,120.64,martes,05/26/2020 03:45:00 PM,3.58
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037.0,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,5,7325.0,3032.0,25.06,lunes,05/25/2020 09:30:00 PM,12.28
18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001.0,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,5,14773.0,7473.0,74.74,jueves,05/14/2020 07:30:00 PM,8.21
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009.0,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,5,4388.0,1763.0,41.2,sábado,05/23/2020 08:00:00 PM,4.56
85.0,CASANARE,85430,TRINIDAD,85430001.0,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,5,13855.0,7993.0,93.12,sábado,05/23/2020 06:30:00 PM,6.27
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418038.0,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,5,3648.0,1191.0,27.3,miércoles,05/13/2020 07:30:00 PM,5.37
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418019.0,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,5,8990.0,3802.0,55.39,domingo,05/03/2020 06:30:00 PM,7.11
19.0,CAUCA,19809,TIMBIQUÍ,19809014.0,CHACÓN (TIMBIQUÍ - CAUCA),2020,5,3194.0,511.0,24.77,lunes,05/18/2020 07:15:00 PM,4.58
19.0,CAUCA,19809,TIMBIQUÍ,19809010.0,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,5,6822.0,1993.0,41.86,miércoles,05/06/2020 06:45:00 PM,6.29
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,COTEJE (TIMBIQUÍ - CAUCA),2020,5,6713.0,3756.0,34.52,viernes,05/08/2020 07:45:00 PM,7.18
19.0,CAUCA,19809,TIMBIQUÍ,19809023.0,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,5,26670.0,9025.0,187.09,miércoles,05/06/2020 07:30:00 PM,6.22
19.0,CAUCA,19809,TIMBIQUÍ,19809007.0,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,5,6603.0,4117.0,44.42,miércoles,05/27/2020 06:45:00 PM,5.32
19.0,CAUCA,19809,TIMBIQUÍ,19809008.0,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,5,12512.0,4555.0,80.06,martes,05/26/2020 06:45:00 PM,6.29
27.0,CHOCÓ,27006,ACANDÍ,27006000.0,ACANDÍ (ACANDÍ - CHOCÓ),2020,5,437454.0,187343.0,1043.68,jueves,05/28/2020 09:30:00 PM,18.14
27.0,CHOCÓ,27006,ACANDÍ,27006003.0,CAPURGANÁ (ACANDÍ - CHOCO),2020,5,220933.0,93698.0,482.59,sábado,05/02/2020 10:00:00 PM,19.07
27.0,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000.0,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,5,43107.0,12292.0,130.15,jueves,05/21/2020 07:15:00 PM,15.13
27.0,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000.0,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,5,599459.0,246004.0,1100.0,jueves,05/07/2020 07:45:00 PM,23.58
27.0,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001.0,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,5,61108.0,24351.0,132.36,miércoles,05/13/2020 07:00:00 PM,23.06
27.0,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002.0,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,5,139418.0,59727.0,296.47,sábado,05/09/2020 07:00:00 PM,23.37
27.0,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000.0,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,5,196794.0,90691.0,411.31,lunes,05/04/2020 07:15:00 PM,22.39
27.0,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000.0,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,5,83271.0,31079.0,237.21,martes,05/26/2020 06:45:00 PM,16.02
27.0,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002.0,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,5,12586.0,5065.0,70.4,lunes,05/25/2020 07:00:00 PM,8.15
27.0,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005.0,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,5,7770.0,2033.0,60.8,viernes,05/22/2020 07:45:00 PM,4.55
27.0,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000.0,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,5,61706.0,31729.0,153.25,sábado,05/23/2020 07:15:00 PM,16.22
27.0,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000.0,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,5,12887.0,5490.0,68.0,lunes,05/04/2020 07:45:00 PM,10.11
27.0,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425008.0,SAN ROQUE (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,5,2801.0,542.0,29.62,domingo,05/31/2020 07:30:00 PM,3.48
27.0,CHOCÓ,27495,NUQUÍ,27495001.0,ARUSÍ (NUQUÍ - CHOCO),2020,5,10291.0,4080.0,52.8,miércoles,05/06/2020 06:30:00 PM,8.0
27.0,CHOCÓ,27495,NUQUÍ,27495912.0,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2020,5,6546.0,1603.0,11.33,sábado,05/30/2020 06:15:00 PM,21.34
27.0,CHOCÓ,27495,NUQUÍ,27495000.0,NUQUÍ (NUQUÍ - CHOCÓ),2020,5,222546.0,71853.0,467.1,miércoles,05/13/2020 07:30:00 PM,21.56
27.0,CHOCÓ,27001,QUIBDÓ,27001029.0,TAGACHI (QUIBDÓ - CHOCÓ),2020,5,6205.0,1363.0,53.4,sábado,05/02/2020 08:15:00 PM,4.34
27.0,CHOCÓ,27745,SIPÍ,27745000.0,SIPÍ (SIPÍ - CHOCO),2020,5,10450.0,2798.0,79.2,lunes,05/25/2020 07:00:00 PM,5.21
27.0,CHOCÓ,27800,UNGUÍA,27800001.0,BALBOA (UNGUÍA - CHOCÓ),2020,5,15548.0,6334.0,75.07,viernes,05/22/2020 08:00:00 PM,8.05
27.0,CHOCÓ,27800,UNGUÍA,27800005.0,TITUMATE (UNGUÍA - CHOCÓ),2020,5,10671.0,3799.0,65.74,domingo,05/24/2020 08:00:00 PM,6.3
27.0,CHOCÓ,27800,UNGUÍA,27800000.0,UNGUÍA (UNGUÍA - CHOCÓ),2020,5,270445.0,94747.0,797.72,lunes,05/25/2020 08:45:00 PM,16.12
94.0,GUAINÍA,94343,BARRANCOMINAS,94343000.0,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,5,36573.0,11609.0,144.0,miércoles,05/20/2020 06:30:00 PM,10.04
94.0,GUAINÍA,94001,INÍRIDA,94001000.0,INÍRIDA (INÍRIDA - GUAINÍA),2020,5,1420997.0,488070.0,2706.0,jueves,05/21/2020 02:30:00 PM,24.0
95.0,GUAVIARE,95200,MIRAFLORES,95200000.0,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,5,77588.0,26796.0,186.12,viernes,05/29/2020 06:15:00 PM,18.57
44.0,LA GUAJIRA,44847,URIBIA,44847012.0,NAZARETH (URIBIA - LA GUAJIRA),2020,5,27489.0,11593.0,240.24,martes,05/12/2020 07:00:00 PM,5.36
47.0,MAGDALENA,47189,CIÉNAGA,47189018.0,PALMOR (CIÉNAGA - MAGDALENA),2020,5,51375.0,19515.0,159.87,sábado,05/02/2020 07:00:00 PM,15.17
50.0,META,50325,MAPIRIPÁN,50325000.0,MAPIRIPÁN (MAPIRIPÁN - META),2020,5,134889.0,55455.0,261.8,lunes,05/11/2020 07:00:00 PM,23.5
52.0,NARIÑO,52250,EL CHARCO,52250023.0,BAZÁN (EL CHARCO - NARIÑO),2020,5,19902.0,12779.0,110.4,viernes,05/22/2020 07:30:00 PM,7.04
52.0,NARIÑO,52250,EL CHARCO,52250007.0,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,5,16350.0,3784.0,96.0,miércoles,05/06/2020 08:00:00 PM,7.15
52.0,NARIÑO,52390,LA TOLA,52390013.0,AMÁRALES (LA TOLA - NARIÑO),2020,5,9895.0,2162.0,64.29,jueves,05/07/2020 07:45:00 PM,6.3
52.0,NARIÑO,52390,LA TOLA,52390003.0,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,5,6305.0,2716.0,33.6,miércoles,05/06/2020 07:00:00 PM,7.39
52.0,NARIÑO,52490,OLAYA HERRERA,52490913.0,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,5,4208.0,764.0,21.65,lunes,05/11/2020 06:45:00 PM,7.09
52.0,NARIÑO,52490,OLAYA HERRERA,52490008.0,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,5,6378.0,2088.0,43.97,lunes,05/11/2020 06:30:00 PM,5.21
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055.0,BOCAS DE CURAY (TUMACO - NARIÑO),2020,5,8890.0,1549.0,52.8,domingo,05/03/2020 11:15:00 PM,7.05
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016.0,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,5,14058.0,8041.0,84.0,jueves,05/14/2020 07:00:00 PM,7.06
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212.0,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,5,3771.0,1381.0,18.56,jueves,05/07/2020 06:30:00 PM,8.54
52.0,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217.0,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,5,32946.0,27958.0,150.4,viernes,05/15/2020 07:00:00 PM,10.17
52.0,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014.0,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2020,5,3882.0,5491.0,24.83,lunes,05/04/2020 07:00:00 PM,5.58
52.0,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017.0,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,5,6954.0,3632.0,37.96,viernes,05/15/2020 08:00:00 PM,7.09
86.0,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009.0,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,5,2729.0,1322.0,22.4,domingo,05/31/2020 09:15:00 PM,5.07
86.0,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000.0,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,5,831672.0,271979.0,1600.63,jueves,05/28/2020 03:00:00 PM,24.0
76.0,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032.0,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,5,5744.0,3439.0,32.06,sábado,05/09/2020 07:00:00 PM,7.18
97.0,VAUPÉS,97161,CARURÚ,97161000.0,CARURÚ (CARURÚ - VAUPÉS),2020,5,19310.0,6265.0,73.3,sábado,05/09/2020 06:45:00 PM,12.07
97.0,VAUPÉS,97001,MITÚ,97001000.0,MITÚ (MITÚ - VAUPÉS),2020,5,1205135.0,363933.0,2658.32,martes,05/12/2020 12:00:00 AM,24.0
97.0,VAUPÉS,97666,TARAIRA,97666000.0,TARAIRA (TARAIRA - VAUPÉS),2020,5,25837.0,8139.0,108.77,viernes,05/01/2020 01:00:00 PM,9.4
99.0,VICHADA,99773,CUMARIBO,99773000.0,CUMARIBO (CUMARIBO - VICHADA),2020,5,238166.0,103616.0,556.16,martes,05/12/2020 01:15:00 PM,20.23
99.0,VICHADA,99524,LA PRIMAVERA,99524000.0,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,5,329807.0,163079.0,675.94,martes,05/19/2020 06:30:00 PM,23.29
99.0,VICHADA,99001,PUERTO CARREÑO,99001002.0,CASUARITO (PUERTO CARREÑO - VICHADA),2020,5,25270.0,14477.0,123.2,martes,05/12/2020 07:45:00 PM,8.52
99.0,VICHADA,99001,PUERTO CARREÑO,99001000.0,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,5,2258153.0,740233.0,4274.16,martes,05/12/2020 08:45:00 PM,24.0
91.0,AMAZONAS,91001,LETICIA,91001000.0,LETICIA (LETICIA - AMAZONAS),2020,4,3205010.0,1024790.0,6000.86,martes,04/21/2020 06:45:00 PM,24.0
91.0,AMAZONAS,91540,PUERTO NARIÑO,91540000.0,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,4,93654.0,32823.0,199.06,viernes,04/03/2020 06:45:00 PM,23.57
91.0,AMAZONAS,91798,TARAPACÁ (ANM),91798000.0,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,4,21751.0,8627.0,87.3,sábado,04/11/2020 07:15:00 PM,10.15
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001.0,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,5709.0,1776.0,43.94,sábado,04/11/2020 07:00:00 PM,5.29
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002.0,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,4612.0,588.0,45.09,martes,04/07/2020 07:15:00 PM,4.58
5.0,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000.0,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,83515.0,30671.0,305.54,viernes,04/17/2020 07:15:00 PM,11.18
88.0,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000.0,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,4,920985.0,316309.0,1521.5,martes,04/21/2020 08:45:00 PM,24.0
88.0,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000.0,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,4,11374994.0,3352613.0,18753.09,sábado,04/11/2020 11:15:00 PM,24.0
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007.0,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,12009.0,6651.0,118.81,lunes,04/13/2020 04:00:00 PM,4.14
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037.0,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,7814.0,3342.0,23.66,miércoles,04/29/2020 09:15:00 PM,14.47
13.0,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017.0,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,10187.0,3321.0,47.04,jueves,04/16/2020 07:45:00 PM,9.12
18.0,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001.0,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,4,12198.0,5968.0,77.82,sábado,04/04/2020 06:45:00 PM,6.42
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002.0,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,4,10927.0,4550.0,36.41,sábado,04/25/2020 07:15:00 PM,17.09
18.0,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009.0,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,4,3885.0,1597.0,37.56,domingo,04/12/2020 07:00:00 PM,4.25
85.0,CASANARE,85430,TRINIDAD,85430001.0,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,4,10384.0,5856.0,96.9,viernes,04/17/2020 06:30:00 PM,4.42
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418038.0,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,4,3156.0,1054.0,25.73,martes,04/14/2020 07:00:00 PM,5.07
19.0,CAUCA,19418,LÓPEZ DE MICAY,19418019.0,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,4,9095.0,3814.0,58.4,sábado,04/11/2020 09:00:00 PM,7.28
19.0,CAUCA,19809,TIMBIQUÍ,19809014.0,CHACÓN (TIMBIQUÍ - CAUCA),2020,4,2489.0,425.0,27.34,miércoles,04/01/2020 08:00:00 PM,3.5
19.0,CAUCA,19809,TIMBIQUÍ,19809010.0,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,4,5447.0,1571.0,42.21,viernes,04/17/2020 07:15:00 PM,5.06
19.0,CAUCA,19809,TIMBIQUÍ,19809003.0,COTEJE (TIMBIQUÍ - CAUCA),2020,4,5830.0,3283.0,34.48,sábado,04/18/2020 06:45:00 PM,6.38
19.0,CAUCA,19809,TIMBIQUÍ,19809023.0,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,4,20086.0,6495.0,159.46,sábado,04/11/2020 07:00:00 PM,4.47
19.0,CAUCA,19809,TIMBIQUÍ,19809007.0,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,4,5811.0,3451.0,46.13,jueves,04/16/2020 07:15:00 PM,5.04
19.0,CAUCA,19809,TIMBIQUÍ,19809008.0,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,4,9753.0,3284.0,77.38,miércoles,04/08/2020 07:45:00 PM,5.11
27.0,CHOCÓ,27006,ACANDÍ,27006000.0,ACANDÍ (ACANDÍ - CHOCÓ),2020,4,401367.0,179263.0,954.8,jueves,04/30/2020 09:15:00 PM,18.22
27.0,CHOCÓ,27006,ACANDÍ,27006003.0,CAPURGANÁ (ACANDÍ - CHOCO),2020,4,212215.0,91815.0,470.27,lunes,04/27/2020 10:00:00 PM,19.06
